ranking_posicion,CUENTA_ID,SED_ID,LLAVE_ID,MACRO_GIRO,tipo_predicho,probabilidad_final,posterior_fraude,recupero_p10_kwh,recupero_p10_soles,prioridad,nivel_sospecha,alta_incertidumbre,datos_insuficientes,sin_servicio,caida_pct,factor_uso,desv_sed,anomaly_score,firma_fraude,señal_vecindario,caida_vs_sed,desacople_sed,cons_anual,ratio_meses_activos,POTENCIA_CONTRATADA,meses_cero_finales,meses_activos,kwhd_promedio
2523,SUM_007530,SED_1206,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5773276066496221,0.002531645567879608,3074.2474073258227,2050.523020686324,1183.823547912789,ALTO,False,False,False,-0.7390473091160558,0.0031362007168458782,-0.6539725196044364,0.35771433425515536,0.6505320307811111,0.7392482108220185,0.10513022359032684,0.44149365734510254,420.0,1.0,12.0,0,12,1.140445788530466
2524,SUM_010488,SED_1207,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.555556804791216,0.002531645567879608,3194.6943639570172,2130.8611407593307,1183.8144068140195,ALTO,False,False,False,0.5756332090453897,0.0068359375,14.375247618137658,0.38981257064902264,0.6108048828386138,0.8745635743428533,0.5161776638019203,0.4271651755305188,899.0,1.0,12.0,0,12,2.472575844854071
2525,SUM_019236,SED_2185,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.595151840941843,0.004935573060319253,2982.0509142109327,1989.027959778692,1183.7736519470868,ALTO,False,False,False,-0.4855062455458015,0.01069668458781362,4.392104727873836,0.377556870086811,0.6676834978935204,0.2905491271486857,-0.5227219626137514,0.33739518561954435,1377.0,1.0,12.0,0,12,3.7688788082437275
2526,SUM_005215,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5368495415049097,0.002531645567879608,3305.877834483807,2205.0205156006996,1183.764252809155,ALTO,False,False,False,0.6285821676403825,0.004902906378600823,-0.14123784496585268,0.33433447497549806,0.6043545636813802,0.8564310079593338,0.47124395702805266,0.34248891795931374,457.0,1.0,8.1,0,12,1.25481109411692
2527,SUM_007128,SED_1942,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5410808695931212,0.002531645567879608,3280.0151057684484,2187.7700755475553,1183.7605349470796,ALTO,False,False,False,0.6103889117581018,0.0025341621863799284,-0.7733655255094626,0.3512597873283442,0.6043545636813802,0.8741221322988428,0.43274539112630983,0.534494456667152,297.0,0.9166666666666666,12.0,0,11,0.8185251856118789
2528,SUM_011002,SED_1137,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5671784083194763,0.002531645567879608,3128.747406509704,2086.874520141973,1183.630168696595,ALTO,False,False,False,0.7313462963685298,0.012018066453550325,0.7845300953651811,0.3424182304749233,0.6420984676009939,0.8767507190154504,0.5368610346817243,0.42688787217080165,943.0,1.0,11.1,0,12,2.5878928251408087
2529,SUM_002323,SED_1523,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.6278326175301285,0.007872924089224274,2826.4567760904774,1885.2466696523486,1183.6193512977916,MUY ALTO,True,False,False,0.25381312745247925,0.018518518518518517,-0.36773902130183966,0.3004765679461388,0.7369513007247919,0.7680690254832452,0.19149712391022328,0.2818546176044347,830.0,0.9166666666666666,5.1,0,11,2.284735823092678
2530,SUM_013040,SED_2475,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5761738356580055,0.002531645567879608,3079.5031844726404,2054.0286240432515,1183.4775508663356,ALTO,False,False,False,-0.29707943639959955,0.00896057347670251,-0.40880064144756156,0.35309925028868877,0.6505320307811111,0.35096649053575013,-0.4034428953568892,0.8553623865012286,401.0,0.9166666666666666,3.1,0,11,1.0770521313364054
2531,SUM_013541,SED_0335,LLAVE_16,POT_MUY_ALTA,MANIPULACIÓN,0.5546939972730083,0.002531645567879608,3198.7202629130384,2133.546415362997,1183.4653895051988,MODERADO,False,False,False,-2.0,0.01919574704632948,1.2407619999484607,0.4135073497600319,0.6017562131106671,0.25246471807905824,-1.3285303029134536,0.3415729484854568,3159.0,1.0,21.6,0,12,8.682369023341632
2532,SUM_006794,SED_2642,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5906789202496285,0.002531645567879608,3003.7695591204083,2003.5142959333125,1183.4336610265836,ALTO,False,False,False,-1.3290455131526624,0.009241689507344157,-0.28298873076595893,0.41111958865518067,0.6505320307811111,0.3162664704702026,-0.3403390531447445,0.328490191129627,392.0,1.0,5.1,0,12,1.0711781554019455
2533,SUM_011339,SED_1361,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5833116363402557,0.004340669732069963,3041.5220714561387,2028.6952216612447,1183.3615293828784,ALTO,False,False,False,0.749692279459486,0.013631687242798356,-0.2892396604020468,0.35086202098448616,0.6607948414588455,0.8964483981004615,0.6531380206618129,0.5081694639403854,838.0,1.0,8.1,0,12,2.3052204168653
2534,SUM_012305,SED_2413,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5618803224929542,0.002531645567879608,3157.314947849335,2105.9290702155067,1183.280105119976,ALTO,False,False,False,0.7643285780385205,0.008544280167264039,1.998516529552141,0.4151066414559753,0.6108048828386138,0.8857467727911176,0.5157569666409593,0.5386976086106419,1833.0,1.0,12.0,0,12,5.12678971454173
2535,SUM_017929,SED_2475,LLAVE_05,POT_BAJA,CLANDESTINA,0.551260530894843,0.002531645567879608,3216.826176162611,2145.6230595004617,1182.7973068804417,ALTO,False,False,False,0.9700689655172413,0.00792721701930859,-0.7075753149612707,0.3919784325352313,0.6043545636813802,0.9292087485786904,0.8391598703082177,0.6493540453112361,194.0,0.9166666666666666,3.1,0,11,0.5322364631336406
2536,SUM_012325,SED_0090,LLAVE_08,POT_MUY_ALTA,MANIPULACIÓN,0.407442878386455,0.0024810306805202686,4351.961694265976,2902.758450075406,1182.7082581593281,BAJO,False,False,False,-0.0389607858827259,0.153488764269749,12.67705549501442,0.44283520458996045,0.39564543631861987,0.21724968229549863,-0.16844632052880945,0.06658368612098463,20802.0,1.0,14.25,0,12,52.739427772280244
2537,SUM_000314,SED_1009,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5631186582936589,0.002531645567879608,3148.797051250987,2100.247633184408,1182.6886292832367,ALTO,False,False,False,-0.27361586181220793,0.03275150150150151,1.9871258593492986,0.39519741237654876,0.6190924069326956,0.2710253494749515,-0.3670488671238186,0.20222937381979325,3564.0,1.0,11.1,0,12,9.816017107853524
2538,SUM_001028,SED_0742,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.6611753540950311,0.008464773452328881,2681.5775462370775,1788.6122233401309,1182.586320105612,MUY ALTO,True,False,False,-0.13053907552797647,0.10441958607931554,1.1637432122600186,0.33519205984877526,0.7698364521771164,0.6715136111296904,0.09913172424613627,0.19168541365602967,2992.0,1.0,3.1,0,12,8.12309747823861
2539,SUM_014727,SED_1497,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5840540698067352,0.002531645567879608,3035.466615924034,2024.6562328213308,1182.508712738871,ALTO,False,False,False,0.9671289413912879,0.01058804747952821,0.43434352517592395,0.4767771943118302,0.6198130283050369,0.9544578957929235,0.8752895352339518,0.9756025428626738,1626.0,1.0,5.1,0,12,4.4499394719882766
2540,SUM_003939,SED_0169,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.599422518598731,0.007872924089224274,2956.9494480473836,1972.285281847605,1182.2322110402993,MUY ALTO,True,False,False,-0.3747210787101536,0.03494623655913978,-0.11973831778856336,0.28684618977142257,0.7036146282078337,0.2785900608654939,-0.31489984948243616,0.19698426176123443,1158.0,1.0,3.1,0,12,2.778860982735079
2541,SUM_011255,SED_0169,LLAVE_10,POT_ALTA,CLANDESTINA,0.37114332254050686,0.0013408249707135584,4773.837484283453,3184.149602017063,1181.7758627586454,BAJO,False,False,False,0.4744596854597498,0.004590023491233169,-0.6313221292578818,0.34090000986784647,0.38122442676472695,0.8059594675941408,0.3444466482283326,0.24064852156370095,425.0,0.9166666666666666,11.1,1,11,1.1632824500768049
2542,SUM_012966,SED_2735,LLAVE_16,POT_ALTA,CLANDESTINA,0.5442851285845589,0.002531645567879608,3255.0465376286547,2171.116040598313,1181.7061733290511,ALTO,False,False,False,0.8114448522310218,0.0037598081952920667,-0.4557653048604704,0.3640768232940949,0.6043545636813802,0.9021202595144138,0.6579090103743692,0.5648522969837731,330.0,0.9166666666666666,11.1,0,11,0.9027873783922171
2543,SUM_010413,SED_2413,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5958861358946022,0.005198798401625786,2973.1409554130587,1983.0850172605103,1181.692868085846,MUY ALTO,True,False,False,-0.42912138969486624,0.02234817538126362,0.6146035481273969,0.32034324847098183,0.687733765035809,0.2789512407196843,-0.5292665430531974,0.2914123079866333,1002.0,1.0,5.1,0,12,2.7601478494623652
2544,SUM_015457,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.602780086812959,0.004935573060319253,2938.9141063380193,1960.255708927459,1181.6031064028923,ALTO,False,False,False,0.36597254799148077,0.03237247258381852,5.351615398658461,0.40851547229745017,0.6675349583181287,0.8099525115376898,0.3615369873710065,0.2412997444816721,3259.0,1.0,11.1,0,12,8.954758152797643
2545,SUM_015806,SED_0524,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5684062019802535,0.002531645567879608,3116.592026472703,2078.7668816572927,1181.583988005157,ALTO,True,False,False,0.0,0.006054441538312506,-0.2680050717849649,0.32202871557768076,0.6505320307811111,0.6028292421911576,0.0,0.6749838325226515,327.0,0.7777777777777778,11.1,0,7,1.1943136406707042
2546,SUM_007981,SED_2661,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5498584856807902,0.002531645567879608,3221.653274572286,2148.842734139715,1181.5594117602325,ALTO,False,False,False,0.9926101873845342,0.00013616557734204794,-0.7428545024605364,0.3863702516790204,0.6043545636813802,0.9564978931175172,0.8709092475892881,1.0931837572524647,194.0,0.5,5.1,0,6,0.5345846134152586
2547,SUM_017977,SED_1942,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.6337840764301982,0.007872924089224274,2794.735071032274,1864.0882923785268,1181.4294767694698,MUY ALTO,False,False,False,-0.8119656477550002,0.014924955197132616,-0.6253806522289778,0.3537564526015355,0.7271266177064191,0.31294896662430605,-0.5739403825492605,0.5686741275292834,495.0,0.9166666666666666,3.1,0,11,1.3536482334869433
2548,SUM_005460,SED_0524,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5706109057469433,0.002531645567879608,3101.3408288553364,2068.5943328465096,1180.3624858885407,ALTO,False,False,False,0.9472291009052046,0.002923160055216507,2.3943106079720375,0.45002897447193146,0.6108048828386138,0.9435021068824827,0.8252350561402221,0.9836123440895683,1966.0,0.9166666666666666,11.1,0,11,5.330842387705917
2549,SUM_010241,SED_1830,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.5554445829726993,0.002531645567879608,3185.1195371711647,2124.4747312931668,1180.0279811591704,ALTO,False,False,False,0.8131559246467643,0.0029101862519201227,-0.8880833728269582,0.4087146408466562,0.6043545636813802,0.9256170155842418,0.7174437640330185,0.871081349778732,162.0,1.0,3.1,0,12,0.4364391321044547
2550,SUM_001678,SED_2407,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5318896057993733,0.002531645567879608,3325.3320596795643,2217.9964838062697,1179.7292754361129,ALTO,True,False,False,0.33504892221323657,0.013652765668894703,0.9460313566425894,0.30541120576946396,0.607382405809343,0.7497090495619022,0.17103784103348252,0.2604862255822901,1395.0,0.9166666666666666,11.1,0,11,3.8241663466461855
2551,SUM_015953,SED_2789,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.597848275887643,0.002531645567879608,2958.2920414315763,1973.1807916348614,1179.6627342935165,ALTO,False,False,False,-2.0,0.008697027197975965,-0.5616395613185218,0.43979701120723863,0.6505320307811111,0.263871981807237,-2.0,0.6499279548430906,370.0,0.8333333333333334,5.1,0,10,1.011799651729435
2552,SUM_009673,SED_2475,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.593336656794431,0.002531645567879608,2980.3183613745864,1987.8723470368493,1179.4775325249432,ALTO,False,False,False,-2.0,0.007168458781362007,-0.6232296999024494,0.4217505348343907,0.6505320307811111,0.27159721757741956,-2.0,0.7870809377714085,251.0,0.75,3.1,0,9,0.6860407066052226
2553,SUM_013777,SED_1206,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.588467533881061,0.002531645567879608,3004.7661589583026,2004.179028025188,1179.3942900781242,ALTO,False,False,False,-2.0,0.007345803464755078,-0.47126831361280264,0.4022740431809108,0.6505320307811111,0.26629991304929435,-2.0,0.6883352825319552,636.0,1.0,12.0,0,12,1.7431347606246799
2554,SUM_005290,SED_1009,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5950839399393865,0.002531645567879608,2971.23685160234,1981.8149800187607,1179.3462665404606,ALTO,False,False,False,-2.0,0.013763763763763766,-0.052854389348265904,0.46262619459313137,0.6392365217214715,0.2660892248010166,-1.142564858164436,0.3902044280697017,1140.0,1.0,11.1,0,12,3.132087432906051
2555,SUM_000397,SED_1600,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5436011661253739,0.002531645567879608,3250.5988840790874,2168.1494556807515,1178.6085724421512,ALTO,False,False,False,0.6104373580672522,0.008372073002754821,-0.37316961133968324,0.3497326280527325,0.6082240121495877,0.8614808374021804,0.46341225064682345,0.37355194859615487,845.0,1.0,12.1,0,12,2.113904356545486
2556,SUM_012086,SED_0229,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5964374744578504,0.002531645567879608,2961.9609095940896,1975.6279266992578,1178.3385310689046,ALTO,False,False,False,0.0,0.0,-0.8786484727019368,0.4341538054880687,0.6505320307811111,0.6254832452678749,0.0,1.202822322905887,154.0,0.4166666666666667,3.1,0,5,0.4127912186379928
2557,SUM_010630,SED_0933,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5651880814295256,0.002531645567879608,3125.7156477362346,2084.8523370400685,1178.333692435539,ALTO,False,False,False,0.49807955441419627,0.009518447018447021,0.6173980475689039,0.428337677202261,0.6108048828386138,0.9037522573740886,0.4740967638230444,0.9167677022976216,1996.0,0.8333333333333334,11.1,0,10,5.348011072708654
2558,SUM_006598,SED_1523,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5913591558101872,0.002531645567879608,2987.3817490370902,1992.5836266077392,1178.3325713119539,ALTO,False,False,False,-2.0,0.0051078971533516995,-0.6281821651544958,0.4138405308974155,0.6505320307811111,0.2653133569660892,-1.042652808886198,0.36569731277644096,491.0,0.9166666666666666,12.1,0,11,1.3431875640040962
2559,SUM_019197,SED_1722,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.6019782795738322,0.004935573060319253,2932.3648456681194,1955.8873520606357,1177.4017032336799,ALTO,False,False,False,0.1914934262677912,0.03842943987630895,0.2593759310382955,0.375708274031332,0.6774016147546655,0.7323924821082202,0.15464132995574198,0.23805060951351933,2094.0,1.0,5.1,0,12,5.727135336661547
2560,SUM_015480,SED_1528,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.6067274112356663,0.0072809732033621375,2909.331513778312,1940.5241196901343,1177.3691755799655,MUY ALTO,False,False,False,0.15101756128124644,0.018632068485440918,0.7119761083547993,0.34328801073877313,0.6945405447346307,0.4610862149688984,-0.024490580790689637,0.25635371857715933,2394.0,0.9166666666666666,12.1,0,11,5.232020982676224
2561,SUM_013032,SED_1041,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5569953574316553,0.002531645567879608,3168.193118393811,2113.184809968672,1177.0341285476452,MODERADO,False,False,False,0.309545326553749,0.0839699074074074,9.868263933775706,0.5946256661752751,0.544451921183782,0.7088422179118452,0.17043550643243735,0.1700159557123642,9323.0,1.0,12.0,0,12,25.65069444444444
2562,SUM_003841,SED_0742,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5878456868493076,0.002531645567879608,3001.3727712673253,2001.9156384353062,1176.8174734903728,ALTO,False,False,False,-1.5401759530791792,0.0042386136136136135,-0.725599416156874,0.3997866550538973,0.6505320307811111,0.26096582168416826,-1.6913475522692463,0.43593562224821203,383.0,0.9166666666666666,11.1,0,11,1.046415770609319
2563,SUM_001340,SED_1777,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.6196138486839253,0.007872924089224274,2847.327372814871,1899.1673576675191,1176.7503957792526,MUY ALTO,True,False,False,0.50030656453518,0.04891461440628975,0.4238961284102823,0.28432746849211743,0.7313759754145279,0.8371078857601498,0.43171016968583154,0.28738251760811706,1609.0,1.0,3.1,0,12,4.423760362042481
2564,SUM_012781,SED_2315,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5820987309045129,0.002531645567879608,3030.4208513426065,2021.2907078455187,1176.590755825961,ALTO,False,False,False,0.507253836414758,0.02291666666666667,4.3390640437409935,0.37700643438420733,0.6504628297446148,0.7460771854725436,0.2616156656663769,0.1621565312020715,2770.0,1.0,12.0,0,12,7.601039266513056
2565,SUM_015694,SED_0450,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5432690322019826,0.002531645567879608,3246.726453111773,2165.5665442255527,1176.485240650408,ALTO,False,False,False,0.2393868665089699,0.0021896896896896898,-0.7839018513315887,0.3600124377637897,0.6043545636813802,0.7945756136713262,0.18283328324037193,0.4727579069094694,230.0,0.9166666666666666,11.1,0,11,0.6311643945212493
2566,SUM_011077,SED_2558,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.5780849353976661,0.004935573060319253,3051.1163095184975,2035.0945784488379,1176.4575179107371,ALTO,True,False,False,-0.948202522514877,0.03518425179211469,0.3484705217211533,0.31732279408134373,0.6650056491697736,0.25583573005150156,-0.9140274325976625,0.3009763223805953,1015.0,1.0,3.1,0,12,2.759464605734767
2567,SUM_004149,SED_0098,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.559462619216565,0.002531645567879608,3152.5001729656537,2102.717615368091,1176.391904566642,ALTO,False,False,False,-2.0,0.016825419169169173,1.020032263487155,0.4147081619302272,0.6077141049786776,0.2639221456758745,-1.1870774921492884,0.3819120997610915,1382.0,1.0,11.1,0,12,3.77111575140809
2568,SUM_016882,SED_0552,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5849991817849487,0.0038594706969183224,3014.460239432857,2010.6449797017158,1176.2256679855186,ALTO,False,False,False,0.6355856332248798,0.012893075156810036,0.2717122640711602,0.37279287411167655,0.6557346176760395,0.8926493211156443,0.6078762279375787,0.5152351234035687,1185.0,1.0,12.0,0,12,3.2539323620159966
2569,SUM_006736,SED_2475,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5500917972790141,0.002531645567879608,3205.7359539415997,2138.2258812790474,1176.220518021295,ALTO,False,False,False,-1.0457907516480087,0.02720374103942652,0.08755075867822577,0.3359407462286339,0.6214754809624742,0.2677011571132366,-0.9798768685295784,0.3651608586402028,722.0,1.0,3.1,0,12,1.9713253648233486
2570,SUM_000391,SED_2170,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.592096063208368,0.004935573060319253,2978.0156214524977,1986.336419508816,1176.1019741985754,ALTO,False,False,False,-0.9826587453052553,0.01122871863799283,-0.7020136332044483,0.35981103436436357,0.6695244061563697,0.43122868035582906,-0.1185038824621713,0.5181628983407397,376.0,1.0,3.1,0,12,1.0216477578702967
2571,SUM_018088,SED_1942,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5953825683446187,0.004935573060319253,2961.4214047665155,1975.268076979266,1176.0401808410513,ALTO,False,False,False,0.6738746948882797,0.014225836073343405,0.3947516498261989,0.35201711598240754,0.676504385798689,0.8655742090830044,0.5441962125635794,0.3453478267045076,1804.0,1.0,12.1,0,12,4.936959165386585
2572,SUM_016551,SED_1523,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5999034615713869,0.004935573060319253,2938.440261979486,1959.9396547403173,1175.7745833497452,ALTO,False,False,False,-2.0,0.010954502889986763,-0.36715522287765734,0.40386077604635345,0.6652510234130647,0.25803290749782626,-2.0,0.5741564861655645,841.0,1.0,11.1,0,12,2.2868463581669225
2573,SUM_004391,SED_0035,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5403357721567345,0.002531645567879608,3262.3034107315816,2175.956374957965,1175.747068042281,ALTO,False,False,False,0.47962065341177146,0.0018333605783202559,-0.4228229387022721,0.34827939758279713,0.6043545636813802,0.8893251287539294,0.4471601463175783,0.709054689753792,265.0,1.0,11.1,0,12,0.7278193804403482
2574,SUM_014663,SED_0752,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.6008961175714777,0.007872924089224274,2933.431033718572,1956.5984994902876,1175.7124419898926,MUY ALTO,True,False,False,0.5225742747984534,0.04316973060469419,-0.07828602827324907,0.29039040032681046,0.7043980233197001,0.8225603638552605,0.4136974068283624,0.24642641667221052,1398.0,1.0,3.1,0,12,3.84635496671787
